UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
RR;212305;84116;                  09;  40;99;27171.77;                  01
RR;317210;85996;                  09;  38;02;2722.66;                  01
RR;317210;84132;                  09;  35;99;2867.85;                  01
RR;317210;85317;                  09;  30;99;7219.47;                  01
RR;317210;85996;                  09;  33;08;2112.76;                  01
RR;212310;36006;                  09;  33;02;5014.66;                  01
RR;212420;85201;                  09;  30;08;3216.06;                  01
RR;212405;62015;                  09;  39;08;3300.00;                  01
RR;212405;62015;                  09;  33;02;3300.00;                  01
RR;212405;82997;                  09;  37;08;2096.67;                  01
RR;212420;94308;                  09;  22;09;2625.00;                  01
RR;317110;36006;                  09;  51;08;11326.05;                  01
RR;317205;36006;                  09;  57;08;12658.62;                  01
RR;212405;36006;                  09;  39;08;18777.56;                  01
RR;317210;88006;                  09;  33;08;7490.00;                  01
RR;317210;88006;                  09;  31;02;2836.07;                  01
RR;212420;85996;                  09;  38;02;2834.16;                  01
RR;317205;84116;                  09;  39;99;2011.09;                  01
RR;212405;70204;                  09;  28;08;4121.66;                  01
RR;212320;70204;                  09;  27;02;4121.66;                  01
RR;317210;85325;                  09;  34;08;2508.32;                  01
RR;212405;85996;                  09;  39;02;3375.45;                  01
RR;212315;86305;                  09;  42;08;2000.00;                  01
RR;317110;85317;                  09;  32;99;10585.99;                  01
RR;142530;94120;                  09;  28;08;2157.95;                  01
RR;317210;46397;                  09;  29;09;1605.00;                  01
RR;212320;70204;                  09;  45;08;6393.73;                  01
RR;317210;84116;                  09;  34;99;6121.67;                  01
RR;317205;85139;                  09;  25;08;1438.93;                  01
RR;212405;84116;                  09;  40;99;6262.04;                  01
RR;142520;47113;                  09;  30;08;4010.76;                  01
RR;212405;84230;                  09;  40;99;12427.53;                  01
RR;212405;84230;                  09;  46;99;12101.50;                  01
RR;212405;84230;                  09;  39;99;18047.63;                  01
RR;212405;84230;                  09;  67;99;20147.88;                  01
RR;212420;85996;                  09;  40;08;4187.34;                  01
RR;317210;85325;                  09;  40;02;1169.29;                  01
RR;212405;84230;                  09;  36;99;20147.88;                  01
RR;212405;85317;                  09;  39;99;8278.66;                  01
RR;142530;85996;                  09;  33;08;8695.60;                  01
RR;212405;94120;                  09;  44;08;4783.33;                  01
RR;142515;84116;                  09;  56;99;12887.32;                  01
RR;212420;46397;                  09;  40;09;3180.13;                  01
RR;212405;84116;                  09;  74;99;22483.91;                  01
RR;317110;84116;                  09;  50;99;13042.99;                  01
RR;317110;84230;                  09;  49;99;12427.63;                  01
RR;317110;84230;                  09;  49;99;29010.35;                  01
RR;212405;84230;                  09;  47;99;12101.50;                  01
RR;317110;84230;                  09;  47;99;12359.03;                  01
RR;142535;85317;                  09;  23;99;2519.68;                  01
RR;142535;85317;                  09;  26;99;3434.01;                  01
RR;212305;94308;                  09;  37;09;3800.00;                  01
RR;317110;84230;                  09;  34;99;12940.98;                  01
RR;212405;84230;                  09;  42;99;32175.25;                  01
RR;142530;35140;                  09;  34;02;14977.11;                  01
RR;212410;85317;                  09;  30;99;7668.81;                  01
RR;212405;35140;                  09;  41;08;9572.74;                  01
RR;142505;35140;                  09;  42;02;13295.41;                  01
RR;317110;84230;                  09;  43;99;15106.32;                  01
RR;212405;85317;                  09;  34;99;6580.61;                  01
RR;212405;84116;                  09;  42;99;11009.74;                  01
RR;142530;47113;                  09;  31;01;2228.67;                  01
RR;212405;85317;                  09;  46;99;11634.08;                  01
