UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
DF;212405;84116;                  09;  42;99;26141.66;                  01
DF;212405;84116;                  09;  59;99;22015.85;                  01
DF;212405;68226;                  09;  38;08;10331.02;                  01
DF;212405;68226;                  09;  45;08;44205.18;                  01
DF;212405;68226;                  09;  44;08;30368.52;                  01
DF;212405;68226;                  09;  44;02;26666.74;                  01
DF;212405;52401;                  09;  42;02;18931.97;                  01
DF;212405;52401;                  09;  40;02;13285.43;                  01
DF;212405;85937;                  09;  28;08;8942.00;                  01
DF;212405;62040;                  09;  42;02;14885.51;                  01
DF;142520;62040;                  09;  33;02;13948.07;                  01
DF;212405;62040;                  09;  27;02;2500.00;                  01
DF;212405;62040;                  09;  31;02;9996.74;                  01
DF;212405;62040;                  09;  44;02;9996.74;                  01
DF;212405;62040;                  09;  40;08;3101.40;                  01
DF;317120;62040;                  09;  30;08;5000.00;                  01
DF;212405;62040;                  09;  33;02;8061.89;                  01
DF;212405;62040;                  09;  66;02;10000.00;                  01
DF;212405;72100;                  09;  62;02;7510.57;                  01
DF;212405;72100;                  09;  46;02;7239.40;                  01
DF;212420;84116;                  09;  36;99;23353.68;                  01
DF;212420;84116;                  09;  44;99;17557.91;                  01
DF;212405;84116;                  09;  39;99;22104.15;                  01
DF;212405;84116;                  09;  56;99;23143.12;                  01
DF;212420;84116;                  09;  47;99;27968.34;                  01
DF;317210;84116;                  09;  46;99;20988.32;                  01
DF;317210;84116;                  09;  44;99;12130.86;                  01
DF;212405;84116;                  09;  47;99;22818.44;                  01
DF;317210;84116;                  09;  50;99;19242.65;                  01
DF;212405;84116;                  09;  42;99;19480.75;                  01
DF;317210;84116;                  09;  55;99;12655.02;                  01
DF;212405;84116;                  09;  40;99;19285.94;                  01
DF;212420;84116;                  09;  49;99;25714.58;                  01
DF;317205;84116;                  09;  61;99;7538.06;                  01
DF;142505;85317;                  09;  43;02;18064.01;                  01
DF;317210;94120;                  09;  27;09;6646.61;                  01
DF;212410;94120;                  09;  59;08;22264.84;                  01
DF;142530;85112;                  09;  26;02;1679.41;                  01
DF;212405;62091;                  09;  24;08;2500.00;                  01
DF;212405;62091;                  09;  22;08;2500.00;                  01
DF;212405;62091;                  09;  24;09;5000.00;                  01
DF;212405;62091;                  09;  42;09;8047.04;                  01
DF;212405;62091;                  09;  41;08;2979.23;                  01
DF;123605;23303;                  09;  39;02;2000.00;                  01
DF;212405;62091;                  09;  31;08;2500.00;                  01
DF;212405;62091;                  09;  27;08;8522.82;                  01
DF;142520;62091;                  09;  34;09;5000.00;                  01
DF;212410;84116;                  09;  39;99;31640.44;                  01
DF;212410;84116;                  09;  51;99;36492.89;                  01
DF;212410;84116;                  09;  33;99;32273.26;                  01
DF;212410;84116;                  09;  50;99;38654.08;                  01
DF;212410;84116;                  09;  37;99;23730.33;                  01
DF;212410;84116;                  09;  50;99;36492.89;                  01
DF;212410;84116;                  09;  51;99;39245.48;                  01
DF;212410;84116;                  09;  54;99;36492.89;                  01
DF;212410;84116;                  09;  49;99;36492.89;                  01
DF;212410;84116;                  09;  47;99;27369.67;                  01
DF;212410;84116;                  09;  50;99;36492.89;                  01
DF;212410;84116;                  09;  34;99;22370.22;                  01
DF;212410;84116;                  09;  35;99;32833.27;                  01
DF;212410;84116;                  09;  39;99;36492.89;                  01
DF;212410;84116;                  09;  41;99;34434.45;                  01
DF;212410;84116;                  09;  37;99;32273.26;                  01
DF;212410;84116;                  09;  36;99;35025.85;                  01
DF;212410;84116;                  09;  52;99;27907.22;                  01
DF;212410;84116;                  09;  34;99;35025.85;                  01
DF;212410;84116;                  09;  43;99;36492.89;                  01
DF;212410;84116;                  09;  43;99;27369.67;                  01
DF;212410;84116;                  09;  42;99;36492.89;                  01
DF;212410;84116;                  09;  35;99;23265.03;                  01
DF;212410;84116;                  09;  42;99;27369.67;                  01
DF;212410;84116;                  09;  45;99;36492.89;                  01
DF;212410;84116;                  09;  42;99;29589.74;                  01
DF;212410;84116;                  09;  56;99;27369.67;                  01
DF;212410;84116;                  09;  56;99;27369.67;                  01
DF;212410;84116;                  09;  57;99;27369.67;                  01
DF;212410;84116;                  09;  42;99;24742.50;                  01
DF;212410;84116;                  09;  41;99;26138.79;                  01
DF;212410;84116;                  09;  41;99;24204.95;                  01
DF;212410;84116;                  09;  40;99;36492.89;                  01
